word,score,postags
under,2.0100257143004443,"s, r"
during,2.0198406965940423,
thing,2.0198406965940423,n
game,2.0198406965940423,"s, n, v"
place,2.0298826348881835,"n, v"
house,2.0298826348881835,"n, v"
school,2.0298826348881835,"n, v"
give,2.0298826348881835,"n, v"
next,2.0401622741327543,"s, r"
again,2.0401622741327543,r
each,2.0498039199714864,"s, r"
without,2.0498039199714864,
mr,2.0498039199714864,n
must,2.0596644865854365,"s, n"
show,2.0596644865854365,"n, v"
end,2.0596644865854365,"n, v"
against,2.0596644865854365,
found,2.0596644865854365,"a, n, v"
feel,2.0697541469258756,"n, v"
big,2.0697541469258756,"s, a, r"
team,2.0697541469258756,"n, v"
sure,2.0697541469258756,"s, a, r"
might,2.08008379993015,n
ever,2.08008379993015,r
family,2.08008379993015,n
put,2.08008379993015,"n, v"
keep,2.08008379993015,"n, v"
please,2.08008379993015,"v, r"
money,2.0995185630295774,n
someone,2.109572124974976,n
free,2.109572124974976,"a, r, s, n, v"
second,2.109572124974976,"a, r, s, n, v"
away,2.1198639450262426,"s, a, r"
number,2.1198639450262426,"n, v"
left,2.1198639450262426,"a, r, s, n, v"
name,2.13040559077478,"n, v"
play,2.13040559077478,"n, v"
until,2.13040559077478,
lot,2.13040559077478,"n, v"
city,2.13040559077478,n
days,2.13040559077478,n
night,2.13040559077478,n
doing,2.1401169279263117,v
let,2.1401169279263117,"n, v"
real,2.1401169279263117,"s, a, n, r"
few,2.1401169279263117,"a, n"
company,2.1401169279263117,"n, v"
thought,2.150050398674292,"n, v"
different,2.150050398674292,"s, a"
set,2.150050398674292,"s, n, v"
done,2.160216403383189,"s, v"
however,2.160216403383189,r
government,2.169457060118102,n
god,2.169457060118102,n
getting,2.169457060118102,"n, v"
public,2.169457060118102,"s, a, n"
looking,2.169457060118102,"s, n, v"
top,2.169457060118102,"a, n, v"
group,2.169457060118102,"n, v"
system,2.180093374963887,n
week,2.180093374963887,n
start,2.180093374963887,"n, v"
times,2.180093374963887,"n, v"
care,2.180093374963887,"n, v"
business,2.180093374963887,n
today,2.189771646944906,"n, r"
person,2.189771646944906,n
anything,2.189771646944906,
nothing,2.189771646944906,"n, r"
case,2.189771646944906,"n, v"
already,2.189771646944906,r
read,2.199670525209126,"n, v"
everything,2.199670525209126,
change,2.199670525209126,"n, v"
enough,2.199670525209126,"s, n, r"
full,2.199670525209126,"a, r, s, n, v"
live,2.199670525209126,"s, a, v, r"
making,2.199670525209126,"n, v"
yet,2.199670525209126,r
point,2.199670525209126,"n, v"
told,2.199670525209126,v
once,2.2098003017969177,r
support,2.2098003017969177,"n, v"
mean,2.2098003017969177,"s, n, v"
tell,2.2098003017969177,"n, v"
four,2.2098003017969177,"s, n"
hard,2.2098003017969177,"s, a, r"
bad,2.2098003017969177,"s, a, n, r"
power,2.2201720062242805,"n, v"
water,2.2201720062242805,"n, v"
stop,2.2201720062242805,"n, v"
seen,2.2201720062242805,v
music,2.2201720062242805,n
took,2.2294549897933873,v
call,2.2294549897933873,"n, v"
head,2.2294549897933873,"n, v"
based,2.2294549897933873,"s, v"
believe,2.2294549897933873,v
men,2.2294549897933873,n
white,2.2294549897933873,"s, a, n, v"
small,2.2294549897933873,"s, a, n, r"
national,2.2294549897933873,"s, a, n"
though,2.240312917381596,r
far,2.240312917381596,"s, a, n, r"
job,2.240312917381596,"n, v"
try,2.240312917381596,"n, v"
went,2.240312917381596,v
yes,2.240312917381596,n
came,2.240312917381596,v
side,2.240312917381596,"a, n, v"
order,2.2500415205751647,"n, v"
actually,2.2500415205751647,r
american,2.2500415205751647,"a, n"
party,2.2500415205751647,"n, v"
service,2.2500415205751647,"n, v"
less,2.2500415205751647,"s, a, r"
run,2.2500415205751647,"n, v"
later,2.2500415205751647,"s, a, r"
line,2.2500415205751647,"n, v"
country,2.2599930570428493,n
season,2.2599930570428493,"n, v"
thank,2.2599930570428493,v
open,2.2599930570428493,"s, a, n, v"
united,2.270177984021836,"s, a, v"
general,2.270177984021836,"s, a, n, v"
everyone,2.270177984021836,
trying,2.270177984021836,"s, v"
together,2.2806075122407687,"s, r"
law,2.2806075122407687,n
black,2.2806075122407687,"s, a, n, v"
whole,2.2806075122407687,"s, a, n, r"
area,2.2806075122407687,n
d,2.2806075122407687,"s, n"
following,2.2806075122407687,"s, a, n, v"
war,2.2806075122407687,"n, v"
working,2.2897508916806384,"s, n, v"
car,2.2897508916806384,n
per,2.2897508916806384,
maybe,2.2897508916806384,r
five,2.2897508916806384,"s, n"
story,2.2897508916806384,n
face,2.2897508916806384,"n, v"
kind,2.2897508916806384,"s, a, n"
president,2.2897508916806384,n
hope,2.3006673061697365,"n, v"
important,2.3006673061697365,"s, a"
health,2.3006673061697365,n
course,2.3006673061697365,"r, n, v"
news,2.3006673061697365,n
within,2.3006673061697365,r
least,2.3006673061697365,"a, n, r"
early,2.3102477199975917,"s, a, r"
post,2.3102477199975917,"n, v"
oh,2.3102477199975917,n
video,2.3102477199975917,n
able,2.3102477199975917,"s, a"
local,2.3102477199975917,"a, n"
t,2.3102477199975917,n
young,2.3102477199975917,"s, a, n"
information,2.3102477199975917,n
book,2.3102477199975917,"n, v"
thanks,2.3102477199975917,"n, v"
ago,2.320044251510242,"s, r"
social,2.320044251510242,"s, a, n"
talk,2.320044251510242,"n, v"
single,2.330066876668705,"s, a, n, v"
given,2.330066876668705,"s, n, v"
hand,2.330066876668705,"n, v"
mind,2.330066876668705,"n, v"
half,2.330066876668705,"s, a, n, r"
court,2.330066876668705,"n, v"
often,2.330066876668705,r
fact,2.330066876668705,n
level,2.330066876668705,"s, n, v"
control,2.340326278518962,"n, v"
death,2.340326278518962,n
office,2.340326278518962,n
food,2.340326278518962,n
body,2.340326278518962,"n, v"
true,2.340326278518962,"a, r, s, n, v"
coming,2.340326278518962,"s, n, v"
pay,2.340326278518962,"n, v"
become,2.340326278518962,v
guy,2.340326278518962,"n, v"
south,2.340326278518962,"a, n, r"
problem,2.340326278518962,n
known,2.3508339156354676,"a, v"
large,2.3508339156354676,"s, a, n, r"
several,2.3508339156354676,s
wrong,2.3508339156354676,"a, r, s, n, v"
almost,2.3508339156354676,r
lost,2.3508339156354676,"s, a, n, v"
win,2.3508339156354676,"n, v"
history,2.3508339156354676,n
m,2.3508339156354676,"s, n"
room,2.3508339156354676,"n, v"
university,2.3508339156354676,n
taking,2.3508339156354676,"s, n, v"
research,2.3508339156354676,"n, v"
pretty,2.359788758288394,"s, r"
anyone,2.359788758288394,
remember,2.359788758288394,v
matter,2.359788758288394,"n, v"
along,2.359788758288394,r
john,2.359788758288394,n
else,2.359788758288394,
girl,2.359788758288394,n
saying,2.370784142589857,"n, v"
needs,2.370784142589857,"r, n, v"
hit,2.370784142589857,"n, v"
yeah,2.370784142589857,r
york,2.370784142589857,n
probably,2.370784142589857,r
understand,2.370784142589857,v
bit,2.370784142589857,"n, v"
air,2.370784142589857,"n, v"
nice,2.370784142589857,"s, a, n"
friend,2.370784142589857,n
close,2.380164517660112,"a, r, s, n, v"
idea,2.380164517660112,n
international,2.380164517660112,"s, a, n"
class,2.380164517660112,"n, v"
past,2.380164517660112,"s, a, n, r"
possible,2.380164517660112,"a, n"
comes,2.380164517660112,"n, v"
human,2.389751981665837,"a, n"
b,2.389751981665837,n
series,2.389751981665837,n
woman,2.389751981665837,n
wait,2.389751981665837,"n, v"
question,2.389751981665837,"n, v"
due,2.389751981665837,"s, a, n, r"
happy,2.389751981665837,"s, a"
move,2.389751981665837,"n, v"
cause,2.389751981665837,"n, v"
r,2.389751981665837,n
watch,2.3995558851598817,"n, v"
leave,2.3995558851598817,"n, v"
saw,2.3995558851598817,"n, v"
late,2.3995558851598817,"s, a, r"
ask,2.3995558851598817,v
community,2.3995558851598817,n
north,2.3995558851598817,"a, n, r"
special,2.3995558851598817,"s, n"
data,2.3995558851598817,n
light,2.4095862266508092,"a, r, s, n, v"
short,2.4095862266508092,"a, r, s, n, v"
stay,2.4095862266508092,"n, v"
morning,2.4095862266508092,n
police,2.4095862266508092,"n, v"
million,2.4095862266508092,"s, n"
taken,2.4095862266508092,"s, v"
low,2.4095862266508092,"a, r, s, n, v"
future,2.4095862266508092,"s, a, n"
either,2.4095862266508092,r
c,2.4095862266508092,"s, n"
buy,2.419853713888945,"n, v"
rather,2.419853713888945,r
turn,2.419853713888945,"n, v"
report,2.419853713888945,"n, v"
whether,2.419853713888945,
third,2.419853713888945,"s, n, r"
deal,2.419853713888945,"n, v"
reason,2.419853713888945,"n, v"
soon,2.419853713888945,r
age,2.419853713888945,"n, v"
red,2.419853713888945,"s, n"
check,2.430369832574101,"n, v"
development,2.430369832574101,n
further,2.430369832574101,"s, v, r"
heart,2.430369832574101,n
among,2.430369832574101,
myself,2.430369832574101,
form,2.430369832574101,"n, v"
yourself,2.430369832574101,
media,2.438970004336019,n
although,2.438970004336019,
child,2.438970004336019,n
major,2.438970004336019,"s, a, n, v"
act,2.438970004336019,"n, v"
living,2.438970004336019,"s, a, n, v"
fun,2.438970004336019,n
phone,2.438970004336019,"n, v"
fire,2.438970004336019,"n, v"
quite,2.449965388637481,r
easy,2.449965388637481,"s, a, r"
building,2.449965388637481,"n, v"
non,2.449965388637481,r
works,2.449965388637481,"n, v"
market,2.449965388637481,"n, v"
behind,2.449965388637481,"s, n, r"
west,2.449965388637481,"a, n, r"
six,2.449965388637481,"s, n"
plan,2.449965388637481,"n, v"
talking,2.449965388637481,"n, v"
near,2.449965388637481,"s, a, v, r"
political,2.449965388637481,a
art,2.449965388637481,n
education,2.458966632752272,n
son,2.458966632752272,n
front,2.458966632752272,"a, n, v"
kids,2.458966632752272,"n, v"
final,2.458966632752272,"s, n"
sometimes,2.458966632752272,r
available,2.458966632752272,"s, a"
e,2.458966632752272,n
according,2.458966632752272,"s, v"
former,2.458966632752272,"s, a, n"
street,2.458966632752272,n
ready,2.458966632752272,"s, a, n, v"
list,2.458966632752272,"n, v"
college,2.4704870557820833,n
meet,2.4704870557820833,"s, n, v"
current,2.4704870557820833,"a, n"
experience,2.4704870557820833,"n, v"
bring,2.4704870557820833,v
type,2.4704870557820833,"n, v"
example,2.4704870557820833,n
program,2.4704870557820833,"n, v"
chance,2.479928612014925,"s, n, v"
baby,2.479928612014925,"n, v"
march,2.479928612014925,"n, v"
word,2.479928612014925,"n, v"
study,2.479928612014925,"n, v"
father,2.479928612014925,"n, v"
song,2.479928612014925,n
process,2.479928612014925,"n, v"
self,2.4895799976911057,"a, n"
month,2.4895799976911057,n
gave,2.4895799976911057,v
outside,2.4895799976911057,"s, a, n, r"
clear,2.4895799976911057,"a, r, s, n, v"
himself,2.4895799976911057,
action,2.4895799976911057,"n, v"
across,2.4895799976911057,r
board,2.4994507517174,"n, v"
instead,2.4994507517174,r
moment,2.4994507517174,n
thinking,2.4994507517174,"s, n, v"
road,2.4994507517174,n
mother,2.4994507517174,"n, v"
cut,2.4994507517174,"s, a, n, v"
town,2.4994507517174,n
cost,2.4994507517174,"n, v"
field,2.4994507517174,"n, v"
main,2.4994507517174,"s, a, n"
term,2.509551078621725,"n, v"
fine,2.509551078621725,"a, r, s, n, v"
summer,2.509551078621725,"n, v"
wife,2.509551078621725,n
hear,2.509551078621725,v
fight,2.509551078621725,"n, v"
de,2.509551078621725,n
energy,2.509551078621725,n
price,2.509551078621725,"n, v"
space,2.509551078621725,"n, v"
department,2.509551078621725,n
re,2.509551078621725,n
rest,2.509551078621725,"n, v"
issue,2.509551078621725,"n, v"
force,2.509551078621725,"n, v"
running,2.509551078621725,"s, a, n, v"
miss,2.519891911959945,"n, v"
date,2.519891911959945,"n, v"
goes,2.519891911959945,"n, v"
site,2.519891911959945,"n, v"
beautiful,2.519891911959945,"s, a"
project,2.519891911959945,"n, v"
strong,2.519891911959945,"s, a"
land,2.519891911959945,"n, v"
sex,2.519891911959945,"n, v"
america,2.519891911959945,n
shot,2.519891911959945,"s, n, v"
period,2.5304849854573686,n
especially,2.5304849854573686,r
account,2.5304849854573686,"n, v"
include,2.5304849854573686,v
total,2.5304849854573686,"s, n, v"
june,2.5304849854573686,n
w,2.5304849854573686,n
similar,2.5304849854573686,"s, a"
record,2.5304849854573686,"n, v"
position,2.5304849854573686,"n, v"
personal,2.541342913045577,"s, a, n"
likely,2.541342913045577,"s, a, r"
st,2.541342913045577,
won,2.541342913045577,"a, n, v"
film,2.541342913045577,"n, v"
perfect,2.541342913045577,"s, a, n, v"
knew,2.541342913045577,v
common,2.541342913045577,"s, a, n"
security,2.541342913045577,n
military,2.541342913045577,"a, n"
club,2.541342913045577,"n, v"
above,2.541342913045577,"s, n, r"
x,2.541342913045577,"s, n"
lead,2.541342913045577,"n, v"
share,2.541342913045577,"n, v"
test,2.5496683018297075,"n, v"
center,2.5496683018297075,"s, a, n, v"
county,2.5496683018297075,n
inside,2.5496683018297075,"s, a, n, r"
dead,2.5496683018297075,"s, a, n, r"
couple,2.5496683018297075,"n, v"
star,2.5496683018297075,"s, n, v"
view,2.5496683018297075,"n, v"
industry,2.5496683018297075,n
hold,2.5496683018297075,"n, v"
english,2.5496683018297075,"a, n"
private,2.5496683018297075,"s, a, n"
sense,2.5496683018297075,"n, v"
april,2.5496683018297075,n
happen,2.5496683018297075,v
player,2.5496683018297075,n
return,2.5496683018297075,"n, v"
l,2.5610230527068305,"s, n"
training,2.5610230527068305,"n, v"
british,2.5610230527068305,"a, n"
wish,2.5610230527068305,"n, v"
break,2.5610230527068305,"n, v"
sorry,2.5610230527068305,"s, a"
result,2.5610230527068305,"n, v"
hour,2.5610230527068305,n
higher,2.5610230527068305,"s, a"
middle,2.5610230527068305,"s, a, n, v"
present,2.5610230527068305,"a, n, v"
member,2.5610230527068305,n
event,2.5610230527068305,n
policy,2.569738284605042,n
learn,2.569738284605042,v
guess,2.569738284605042,"n, v"
answer,2.569738284605042,"n, v"
boy,2.569738284605042,n
july,2.569738284605042,n
finally,2.569738284605042,r
gold,2.569738284605042,"s, n"
interest,2.569738284605042,"n, v"
design,2.569738284605042,"n, v"
gone,2.569738284605042,"s, v"
king,2.569738284605042,n
society,2.569738284605042,n
movie,2.578631997765025,n
al,2.578631997765025,n
received,2.578631997765025,"s, a, v"
medical,2.578631997765025,"a, n"
certain,2.578631997765025,"s, a"
bank,2.578631997765025,"n, v"
themselves,2.578631997765025,
hot,2.578631997765025,"s, a"
church,2.578631997765025,"n, v"
average,2.578631997765025,"s, n, v"
added,2.578631997765025,v
worked,2.578631997765025,v
performance,2.578631997765025,n
brought,2.578631997765025,v
east,2.578631997765025,"a, n, r"
worth,2.578631997765025,"s, n"
role,2.578631997765025,n
longer,2.578631997765025,"s, a, n, r"
alone,2.578631997765025,"s, r"
sent,2.578631997765025,"a, n, v"
park,2.578631997765025,"n, v"
original,2.578631997765025,"s, a, n"
press,2.578631997765025,"n, v"
tried,2.578631997765025,"s, v"
usually,2.5907808873446196,r
relationship,2.5907808873446196,n
director,2.5907808873446196,n
cool,2.5907808873446196,"s, a, n, v"
source,2.5907808873446196,"n, v"
n,2.5907808873446196,n
exactly,2.5907808873446196,r
provide,2.5907808873446196,v
value,2.5907808873446196,"n, v"
september,2.5907808873446196,n
meeting,2.5907808873446196,"n, v"
sound,2.5907808873446196,"s, a, n, v"
bill,2.5907808873446196,"n, v"
giving,2.5907808873446196,"s, n, v"
ground,2.5907808873446196,"n, v"
round,2.6001209135987633,"a, r, s, n, v"
stuff,2.6001209135987633,"n, v"
production,2.6001209135987633,n
tax,2.6001209135987633,"n, v"
ok,2.6001209135987633,"s, n, r"
rate,2.6001209135987633,"n, v"
follow,2.6001209135987633,v
reading,2.6001209135987633,"n, v"
save,2.6001209135987633,"n, v"
stand,2.6001209135987633,"n, v"
official,2.6001209135987633,"s, a, n"
evidence,2.6001209135987633,"n, v"
whatever,2.6001209135987633,s
trust,2.6096662315049937,"n, v"
picture,2.6096662315049937,"n, v"
management,2.6096662315049937,n
amount,2.6096662315049937,"n, v"
feeling,2.6096662315049937,"n, v"
match,2.6096662315049937,"n, v"
drive,2.6096662315049937,"n, v"
step,2.6096662315049937,"n, v"
felt,2.6096662315049937,"n, v"
p,2.6096662315049937,n
fast,2.6096662315049937,"a, r, s, n, v"
green,2.6096662315049937,"s, a, n, v"
model,2.6096662315049937,"s, n, v"
eat,2.6096662315049937,v
david,2.6096662315049937,n
size,2.6096662315049937,"s, n, v"
federal,2.6096662315049937,"s, a, n"
fall,2.6096662315049937,"n, v"
blue,2.6096662315049937,"s, n, v"
league,2.6096662315049937,"n, v"
review,2.6194260687941497,"n, v"
central,2.6194260687941497,"s, a, n"
page,2.6194260687941497,"n, v"
hey,2.6194260687941497,
forward,2.6194260687941497,"a, r, s, n, v"
key,2.6194260687941497,"s, n, v"
range,2.6194260687941497,"n, v"
science,2.6194260687941497,n
o,2.6194260687941497,n
various,2.6194260687941497,s
upon,2.6194260687941497,
trade,2.6194260687941497,"n, v"
football,2.6294102897007505,n
u,2.6294102897007505,"s, n"
attention,2.6294102897007505,n
led,2.6294102897007505,"n, v"
send,2.6294102897007505,v
lower,2.6294102897007505,"s, a, n, v"
james,2.6294102897007505,"n, v"
brother,2.6294102897007505,n
october,2.6294102897007505,n
cannot,2.6294102897007505,
character,2.6294102897007505,"n, v"
style,2.6294102897007505,"n, v"
natural,2.6294102897007505,"s, a, n"
vote,2.6294102897007505,"n, v"
property,2.6294102897007505,n
quality,2.6294102897007505,"s, n"
chief,2.6294102897007505,"s, n"
cup,2.6294102897007505,"n, v"
hate,2.6294102897007505,"n, v"
august,2.639629454882437,"s, n"
economic,2.639629454882437,"s, a"
november,2.639629454882437,n
blood,2.639629454882437,"n, v"
involved,2.639629454882437,"s, a, v"
title,2.639629454882437,"n, v"
lord,2.639629454882437,"n, v"
stage,2.639629454882437,"n, v"
china,2.639629454882437,n
complete,2.639629454882437,"s, a, v"
amazing,2.639629454882437,"s, v"
oil,2.639629454882437,"n, v"
related,2.639629454882437,"a, v"
hell,2.639629454882437,n
dog,2.639629454882437,"n, v"
itself,2.639629454882437,
serious,2.639629454882437,"s, a"
language,2.639629454882437,n
add,2.6500948885606013,"n, v"
written,2.6500948885606013,"a, v"
decision,2.6500948885606013,n
technology,2.6500948885606013,n
january,2.6500948885606013,n
situation,2.6500948885606013,n
entire,2.6500948885606013,"s, n"
enjoy,2.6500948885606013,v
met,2.6500948885606013,v
french,2.6500948885606013,"a, n, v"
kill,2.6500948885606013,"n, v"
article,2.6500948885606013,"n, v"
attack,2.6500948885606013,"n, v"
damn,2.6500948885606013,"r, s, n, v"
release,2.6500948885606013,"n, v"
perhaps,2.6500948885606013,r
turned,2.6500948885606013,"s, a, v"
born,2.6500948885606013,"s, a, n, v"
decided,2.6500948885606013,"s, v"
poor,2.6500948885606013,"s, a, n"
council,2.660818753952375,n
washington,2.660818753952375,n
cover,2.660818753952375,"n, v"
increase,2.660818753952375,"n, v"
legal,2.660818753952375,"s, a"
code,2.660818753952375,"n, v"
door,2.660818753952375,n
race,2.660818753952375,"n, v"
currently,2.660818753952375,r
simply,2.660818753952375,r
sign,2.660818753952375,"s, n, v"
european,2.660818753952375,"a, n"
seem,2.660818753952375,v
f,2.660818753952375,n
union,2.660818753952375,"s, a, n"
michael,2.660818753952375,n
simple,2.660818753952375,"s, a, n"
staff,2.660818753952375,"n, v"
super,2.660818753952375,"s, n, r"
foreign,2.660818753952375,"s, a"
continue,2.660818753952375,v
lose,2.660818753952375,v
financial,2.660818753952375,a
considered,2.660818753952375,"s, v"
seven,2.660818753952375,"s, n"
pick,2.660818753952375,"n, v"
walk,2.660818753952375,"n, v"
choice,2.660818753952375,"s, n"
hair,2.660818753952375,n
election,2.660818753952375,n
safe,2.671814138253838,"s, a, n"
popular,2.671814138253838,"s, a"
paper,2.671814138253838,"n, v"
career,2.671814138253838,"n, v"
whose,2.671814138253838,
version,2.671814138253838,n
writing,2.671814138253838,"n, v"
december,2.671814138253838,n
difficult,2.671814138253838,a
figure,2.671814138253838,"n, v"
hospital,2.671814138253838,n
die,2.671814138253838,"n, v"
bed,2.671814138253838,"n, v"
starting,2.671814138253838,"s, n, v"
daughter,2.671814138253838,n
daily,2.671814138253838,"s, n, r"
modern,2.671814138253838,"s, a, n"
crazy,2.671814138253838,"s, n"
loss,2.671814138253838,n
built,2.671814138253838,"s, v"
voice,2.671814138253838,"n, v"
h,2.6793021596463884,n
towards,2.6793021596463884,
sea,2.6793021596463884,n
huge,2.6793021596463884,s
goal,2.6793021596463884,n
listen,2.6793021596463884,v
v,2.6793021596463884,"s, n"
ways,2.6793021596463884,n
waiting,2.6793021596463884,"s, n, v"
earth,2.6793021596463884,"n, v"
army,2.6793021596463884,n
sir,2.6793021596463884,n
practice,2.6793021596463884,"n, v"
forget,2.6793021596463884,v
success,2.6793021596463884,n
australia,2.6793021596463884,n
pass,2.6907819773298183,"a, n, v"
access,2.6907819773298183,"n, v"
la,2.6907819773298183,n
deep,2.6907819773298183,"s, a, n, r"
sleep,2.6907819773298183,"n, v"
ten,2.6907819773298183,"s, n"
professional,2.6907819773298183,"s, a, n"
mark,2.6907819773298183,"n, v"
risk,2.6907819773298183,"n, v"
table,2.6907819773298183,"n, v"
truth,2.6907819773298183,n
base,2.6907819773298183,"s, n, v"
below,2.6907819773298183,r
missing,2.6907819773298183,"s, v"
offer,2.6907819773298183,"n, v"
recent,2.698607314841775,"s, n"
straight,2.698607314841775,"s, a, n, r"
india,2.698607314841775,n
piece,2.698607314841775,"n, v"
percent,2.698607314841775,n
minister,2.698607314841775,"n, v"
box,2.698607314841775,"n, v"
note,2.698607314841775,"n, v"
visit,2.698607314841775,"n, v"
ball,2.698607314841775,"n, v"
george,2.698607314841775,n
mine,2.698607314841775,"n, v"
card,2.698607314841775,"n, v"
district,2.698607314841775,"n, v"
wall,2.698607314841775,"n, v"
build,2.698607314841775,"n, v"
dark,2.698607314841775,"s, a, n"
wrote,2.698607314841775,v
seeing,2.698607314841775,"s, n, v"
growth,2.7106162223147905,n
respect,2.7106162223147905,"n, v"
y,2.7106162223147905,n
response,2.7106162223147905,n
pain,2.7106162223147905,"n, v"
culture,2.7106162223147905,"n, v"
rock,2.7106162223147905,"n, v"
officer,2.7106162223147905,"n, v"
write,2.7106162223147905,v
river,2.7106162223147905,n
paul,2.7106162223147905,n
february,2.7106162223147905,n
speak,2.7106162223147905,v
married,2.7106162223147905,"a, n, v"
standard,2.7106162223147905,"s, a, n"
included,2.7106162223147905,"s, v"
specific,2.7106162223147905,"s, a, n"
shall,2.7106162223147905,
tonight,2.7106162223147905,"n, r"
store,2.718810700930062,"n, v"
watching,2.718810700930062,"n, v"
via,2.718810700930062,
effect,2.718810700930062,"n, v"
album,2.718810700930062,n
